pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
k2-269 b,1.57,,4.144965,,K2-269,1.16,1.45,6209.0,360.76,130.1551381,13.0146799,2018.0,Transit,1429.0,F
k2-278 b,2.98,,3.334966,,K2-278,1.4,1.61,6747.0,786.439,203.3018653,-14.5041057,2018.0,Transit,1711.0,F
k2-308 b,9.916,,3.38628,,K2-308,1.09,1.24,6100.0,1314.53,78.3391194,16.4141986,2019.0,Transit,,F
k2-330 b,2.67656,,13.7748361,,K2-330,,1.47,6266.98,160.125,126.8968265,11.6674131,2021.0,Transit,912.0,F
k2-334 b,5.65,,5.113981,,K2-334,1.36,1.49,6502.0,371.823,136.4894259,16.3255146,2021.0,Transit,1380.0,F
k2-335 b,,,12.281,,K2-335,1.22,1.33471,6272.0,557.993,129.3896679,16.5220648,2021.0,Transit,,F
k2-34 b,13.8,,2.995653,,K2-34,,1.398,6380.0,348.646,127.5787231,22.2359194,2016.0,Transit,,F
k2-342 b,2.4,,11.561514,,K2-342,,1.406,6140.0,208.357,133.1218996,21.2386816,2021.0,Transit,,F
k2-373 b,2.061,,11.02066,,K2-373,1.158,1.486,6138.0,229.567,123.1361518,13.6884986,2022.0,Transit,,F
k2-46 b,2.65,,19.153765,,K2-46,,1.32,6234.0,449.237,174.2662454,-0.90721,2016.0,Transit,,F
k2-63 c,3.9,,25.4556,,K2-63,1.4,1.63,6771.0,517.534,333.4267738,-12.0663429,2016.0,Transit,,F
k2-75 b,2.54862479,,7.817949,,K2-75,1.173509,1.238022,6022.0,561.93,338.844896,-7.469895,2016.0,Transit,,F
k2-75 c,2.62624197,,18.286069,,K2-75,1.173509,1.238022,6022.0,561.93,338.844896,-7.469895,2016.0,Transit,,F
k2-98 b,,,10.136,,K2-98,1.23,1.50696,6283.0,518.625,126.4882114,11.5110933,2016.0,Transit,,F
k2-99 b,11.73,,18.251985,,K2-99,1.63,2.63,6217.0,519.229,208.7737624,-5.4424943,2016.0,Transit,1113.0,F
k2-99 c,,2669.7586188,522.2,0.21,K2-99,1.44,2.55,6069.0,519.229,208.7737624,-5.4424943,2022.0,Radial Velocity,390.0,F
kelt-1 b,12.442,8654.15,1.217514,0.0099,KELT-1,1.335,1.471,6516.0,268.43,0.3620995,39.3837953,2012.0,Transit,,F
kelt-12 b,15.3999,,5.0316347,,KELT-12,,2.16,6350.0,368.03,267.6404906,36.5701761,2017.0,Transit,1656.0,F
kelt-15 b,16.174587,289.2253,3.329441,0.0,KELT-15,1.181,1.481,6003.0,324.683,117.4149764,-52.1204471,2016.0,Transit,1642.0,F
kelt-16 b,,,0.968992962,,KELT-16,1.211,1.36,6236.0,444.586,314.2685227,31.6610186,2017.0,Transit,,F7 V
kelt-18 b,,,2.8717023,,KELT-18,1.524,1.908,6670.0,321.376,216.5238248,59.4442735,2017.0,Transit,,F4 V
kelt-2 a b,14.45961,485.32641,4.113791,0.081,KELT-2 A,1.308,1.828,6148.0,134.058,92.6640226,30.9571333,2012.0,Transit,,F
kelt-24 b,,,5.5514975,,KELT-24,1.46,1.506,6509.0,96.5173,161.9090273,71.655727,2019.0,Transit,,F
kelt-3 b,16.72,,2.7033942,,KELT-3,,1.61,6518.0,210.252,148.6431193,40.3879446,2013.0,Transit,1790.0,F
kelt-4 a b,19.05526719,286.0455663,2.989594,0.03,KELT-4 A,1.2,1.6,6207.0,218.05,157.06262,25.5731366,2016.0,Transit,,F
kelt-6 b,14.2866,,7.8456075,,KELT-6,,1.65,6266.0,240.726,195.9818362,30.640145,2014.0,Transit,1442.0,F
kelt-6 c,,1179.1493,1276.0,0.21,KELT-6,1.126,1.529,6272.0,240.726,195.9818362,30.640145,2015.0,Radial Velocity,,F
kelt-7 b,17.805,,2.7347651,,KELT-7,,1.77,6767.9,136.681,78.2955912,33.3179532,2015.0,Transit,1808.0,F
kic 10068024 b,,635.656814,2.073549,,KIC 10068024,1.22,1.574,6118.4,721.105,288.8470423,47.0228607,2021.0,Orbital Brightness Modulation,,F
kic 10525077 b,5.5,,854.083,,KIC 10525077,1.01,1.01,6091.0,1461.15,287.3781164,47.7711541,2015.0,Transit,,F
kic 3558849 b,6.9,,1322.3,,KIC 3558849,0.98,1.01,6175.0,1215.7,294.9498381,38.6051867,2015.0,Transit,,F
kic 8540376 b,4.1,,31.8099,,KOI-7892,1.04,1.26,6474.0,1072.3,282.3775397,44.694569,2015.0,Transit,,F
kic 8540376 c,2.4,,75.2,,KOI-7892,1.04,1.26,6474.0,1072.3,282.3775397,44.694569,2015.0,Transit,,F
kic 9663113 b,4.6,,572.3847,,KIC 9663113,0.98,1.03,6065.0,1594.74,297.0454037,46.3286653,2015.0,Transit,,F
koi-12 b,13.4,,17.855149,0.0,KOI-12,1.26,1.4,6635.0,399.398,297.4537402,41.0110188,2015.0,Transit,912.0,F
koi-134 b,12.1,,67.5923754,0.0,KOI-134,1.341,1.744,6038.0,1159.21,295.586598,45.3649371,2025.0,Transit,588.0,F
koi-134 c,,69.92224954,33.95,0.24,KOI-134,1.407,1.667,6160.0,1159.21,295.586598,45.3649371,2025.0,Transit Timing Variations,,F9V
koi-2513.01,103.23,,19.00537199,0.0,KOI-2513,1.032,1.036,6347.0,1369.87,293.6688776,46.3792321,2023.0,Transit,758.0,F
koi-3503 b,1.142,,21.1875846,,KOI-3503,0.858,1.255,6001.0,887.064,293.1507654,41.7291532,2021.0,Transit,,F
koi-3503 c,1.185,,31.8245304,,KOI-3503,0.858,1.255,6001.0,887.064,293.1507654,41.7291532,2021.0,Transit,,F
koi-351 b,1.15,,7.00828076,0.0,KOI-351,0.967,1.054,6238.0,848.254,284.4334642,49.3051239,2013.0,Transit,1061.0,F
koi-351 c,,,8.71980135,,KOI-351,1.12,1.24773,6031.13,848.254,284.4334642,49.3051239,2013.0,Transit,,F
koi-351 d,2.866,,,,KOI-351,,1.211,6015.0,848.254,284.4334642,49.3051239,2013.0,Transit,,F
koi-351 e,,,91.939842486,,KOI-351,1.12,1.24773,6031.13,848.254,284.4334642,49.3051239,2013.0,Transit,,F
koi-351 g,6.86,,210.6031105,0.0,KOI-351,0.967,1.054,6238.0,848.254,284.4334642,49.3051239,2013.0,Transit,341.0,F
koi-94 b,1.5,,3.743166733,0.0,KOI-94,1.106,1.331,6181.0,477.052,297.3330716,41.8911186,2013.0,Transit,1423.0,F
koi-94 c,3.72,,10.423677765,,KOI-94,1.18,1.32,6210.0,477.052,297.3330716,41.8911186,2013.0,Transit,,F
koi-94 d,,,22.3429711728,,KOI-94,1.183,1.42864,6184.0,477.052,297.3330716,41.8911186,2013.0,Transit,,F
kepler-1000 b,4.67,,120.0181272,0.0,Kepler-1000,1.338,1.484,6749.0,1115.62,286.6854729,47.0981948,2016.0,Transit,501.0,F
kepler-1002 b,1.71,,4.336429331,,Kepler-1002,1.22,1.57,6144.0,408.303,293.0794629,43.073677,2016.0,Transit,,F
kepler-1005 b,1.56,,6.498013,0.0,Kepler-1005,1.032,1.04,6057.0,567.806,286.2858998,43.3205085,2016.0,Transit,1039.0,F
kepler-1015 b,2.803,,16.00494214,,Kepler-1015,1.265,1.451,6443.0,739.357,292.7573088,43.4268439,2016.0,Transit,,F
kepler-1025 b,2.0,,37.32281,0.0,Kepler-1025,1.13,1.06,6290.0,803.776,284.510214,43.9615628,2016.0,Transit,598.0,F
kepler-1031 b,0.78,,1.22621732,0.0,Kepler-1031,1.059,0.991,6095.0,682.882,296.0898796,48.9554121,2016.0,Transit,1769.0,F
kepler-1041 b,2.59,,24.7576421,0.0,Kepler-1041,1.043,0.966,6106.0,1485.82,293.8817361,49.6831419,2016.0,Transit,644.0,F
kepler-1050 b,1.51,,15.3791,0.0,Kepler-1050,1.034,1.05,6064.0,490.488,282.9249847,48.6264015,2016.0,Transit,785.0,F
kepler-1051 b,3.25,,25.96190067,0.0,Kepler-1051,1.337,1.729,6369.0,829.343,295.1581062,40.8988186,2016.0,Transit,850.0,F
kepler-1057 b,,,14.08826442,,Kepler-1057,1.11,0.915006,6014.0,1201.82,297.4521311,41.5580816,2016.0,Transit,,F
kepler-1068 b,3.63,,16.92344113,0.0,Kepler-1068,1.117,1.012,6063.0,1473.61,294.6481708,46.3923173,2016.0,Transit,735.0,F
kepler-1070 b,1.572,,6.2216147,,Kepler-1070,1.06,1.189,6090.0,939.001,293.1953923,49.316541,2016.0,Transit,,F
kepler-1072 b,1.63,,1.569066502,,Kepler-1072,1.116,1.32,6004.0,982.716,292.0443891,46.3289723,2016.0,Transit,,F
kepler-1077 b,2.64,,34.3511874,0.0,Kepler-1077,1.045,0.967,6091.0,1101.42,291.0336333,42.2678448,2016.0,Transit,576.0,F
kepler-1080 b,,,77.2550726,,Kepler-1080,1.37,2.07388,6578.02,1382.82,296.4644914,49.1828952,2016.0,Transit,,F
kepler-1082 b,0.8,,1.543206604,0.0,Kepler-1082,0.929,0.835,6081.0,739.557,289.3586737,50.5984489,2016.0,Transit,1535.0,F
kepler-1084 b,1.42,,2.053352,0.0,Kepler-1084,1.24,1.54,6422.0,405.533,290.1019809,48.251146,2016.0,Transit,1904.0,F
kepler-1093 b,,,25.08282784,,Kepler-1093,1.26,1.40659,6343.61,1072.88,284.9780251,41.4202077,2016.0,Transit,,F
kepler-1093 c,2.08,,89.722292,0.0,Kepler-1093,1.011,1.262,6429.0,1072.88,284.9780251,41.4202077,2016.0,Transit,508.0,F
kepler-1094 b,2.65,,78.1000231,0.0,Kepler-1094,1.065,0.993,6153.0,1291.01,292.3012109,38.2669983,2016.0,Transit,447.0,F
kepler-1099 b,3.11,,2.168452593,0.0,Kepler-1099,1.077,1.109,6153.0,1022.8,288.7499866,48.2771163,2016.0,Transit,1557.0,F
kepler-110 c,,,31.71981013,,Kepler-110,1.12,1.25797,6032.33,586.531,292.9291693,48.6028303,2014.0,Transit,,F
kepler-1102 b,3.4,,51.3292,0.0,Kepler-1102,1.04,1.13,6098.0,1246.05,281.3225917,48.0664955,2016.0,Transit,546.0,F
kepler-1103 b,2.02,,19.79243,0.0,Kepler-1103,1.13,1.06,6286.0,1331.92,287.3821348,49.4524247,2016.0,Transit,738.0,F
kepler-1104 b,1.07,,5.03728015,0.0,Kepler-1104,1.216,1.195,6452.0,530.658,294.4685197,49.3309789,2016.0,Transit,1256.0,F
kepler-1111 b,1.413,,,,Kepler-1111,,0.835,6158.0,841.536,295.4634045,45.8127697,2016.0,Transit,,F
kepler-1112 b,,,14.3628180172,,Kepler-1112,1.35,1.45606,6535.76,1671.28,296.9687937,47.7514799,2016.0,Transit,,F
kepler-1119 b,1.69,,8.32649,0.0,Kepler-1119,1.03,1.0,6034.0,1757.23,297.0191018,44.3274936,2016.0,Transit,933.0,F
kepler-1121 b,1.87,,13.15140223,0.0,Kepler-1121,1.287,1.636,6154.0,482.047,297.7865467,47.8861542,2016.0,Transit,1008.0,F
kepler-1126 b,1.89,,108.593,0.0,Kepler-1126,1.084,0.99,6142.0,635.736,285.691955,45.6893993,2016.0,Transit,398.0,F
kepler-1129 c,2.75,,76.5369586,0.0,Kepler-1129,0.975,1.025,6240.0,1183.88,291.6044965,41.3093275,2016.0,Transit,471.0,F
kepler-1137 b,2.9,,23.92113,0.0,Kepler-1137,1.51,1.85,7115.0,921.778,287.1302407,48.665347,2016.0,Transit,990.0,F
kepler-1147 b,2.16,,10.62879,0.0,Kepler-1147,1.035,1.02,6059.0,1657.36,292.5474753,41.6429221,2016.0,Transit,871.0,F
kepler-1154 b,1.67,,5.1856142,0.0,Kepler-1154,1.09,1.022,6163.0,1460.1,297.4771158,39.8772345,2016.0,Transit,1118.0,F
kepler-1154 c,2.424,,,,Kepler-1154,,1.414,6170.0,1460.1,297.4771158,39.8772345,2016.0,Transit,,F
kepler-1158 b,1.58,,13.53996,0.0,Kepler-1158,1.16,1.31,6367.0,1484.25,292.2339048,41.5751832,2016.0,Transit,940.0,F
kepler-1159 b,1.82,,22.70816791,0.0,Kepler-1159,1.063,0.992,6170.0,1213.71,294.266325,45.2042317,2016.0,Transit,677.0,F
kepler-116 b,3.43,,5.968717469,,Kepler-116,1.21,1.43,6187.0,955.168,294.7420605,43.5367842,2014.0,Transit,,F
kepler-116 c,,,13.07141889,,Kepler-116,1.23,1.37032,6282.0,955.168,294.7420605,43.5367842,2014.0,Transit,,F
kepler-1163 b,,,6.1178910941,,Kepler-1163,1.219,1.34049,6263.03,478.647,290.235863,50.0300654,2016.0,Transit,,F
kepler-1165 b,,,9.4787662315,,Kepler-1165,1.11,1.73525,6019.0,1575.2,286.9712284,44.7082669,2016.0,Transit,,F
kepler-1165 c,,,29.9685917,,Kepler-1165,1.11,1.73525,6019.0,1575.2,286.9712284,44.7082669,2021.0,Transit,,F
kepler-1169 b,0.944,,,,Kepler-1169,,1.215,6028.0,522.823,294.9115874,46.4914718,2016.0,Transit,,F
kepler-117 b,6.04,,18.79590048,0.0,Kepler-117,1.205,1.183,6466.0,1455.57,288.7930651,48.040176,2014.0,Transit,808.0,F
kepler-117 c,10.6,,50.79034648,0.0,Kepler-117,1.102,1.406,6163.0,1455.57,288.7930651,48.040176,2014.0,Transit,612.0,F
kepler-1171 b,2.73,,1.44259224,0.0,Kepler-1171,1.462,2.043,7216.0,573.0,294.9589285,38.5915968,2016.0,Transit,2700.0,F
kepler-1174 b,1.43,,6.89225,0.0,Kepler-1174,1.054,0.96,6059.0,1408.75,281.8314296,42.298891,2016.0,Transit,974.0,F
kepler-1180 b,1.71,,16.8600805,0.0,Kepler-1180,0.906,0.973,6205.0,1596.8,295.8874773,43.1559952,2016.0,Transit,765.0,F
kepler-1181 b,1.59,,,,Kepler-1181,,1.335,6689.0,938.417,289.7473165,39.5234131,2016.0,Transit,,F
kepler-1181 c,1.74399996,,8.934909821,,Kepler-1181,1.336,1.347,6688.0,938.417,289.7473165,39.5234131,2023.0,Transit,,F
kepler-1184 b,2.455,,,,Kepler-1184,,1.016,6319.0,1157.84,291.282031,46.9659514,2016.0,Transit,,F
kepler-1187 b,2.67,,18.87058705,0.0,Kepler-1187,1.028,0.949,6103.0,1020.53,286.8919996,38.3185034,2016.0,Transit,701.0,F
kepler-1188 b,2.3,,17.13756,0.0,Kepler-1188,1.09,1.05,6195.0,1717.48,283.1038438,43.1480487,2016.0,Transit,765.0,F
kepler-1204 b,3.14,,85.7350285,0.0,Kepler-1204,1.054,1.077,6096.0,1175.22,289.4415238,42.4981476,2016.0,Transit,448.0,F
kepler-1207 b,1.53,,13.68237119,0.0,Kepler-1207,1.099,1.026,6102.0,1754.19,295.0641963,49.3589615,2016.0,Transit,802.0,F
kepler-1209 b,1.48,,25.369116,0.0,Kepler-1209,1.205,1.383,6344.0,505.531,287.5849352,49.1547328,2016.0,Transit,775.0,F
kepler-1211 b,2.3,,11.01832,0.0,Kepler-1211,1.05,0.95,6054.0,1826.53,285.7207618,40.8569116,2016.0,Transit,829.0,F
kepler-1212 b,2.086,,,,Kepler-1212,,1.149,6122.0,1316.57,296.8534096,50.0373196,2016.0,Transit,,F
kepler-1213 b,1.21,,5.349325,0.0,Kepler-1213,1.1,1.04,6218.0,807.812,289.4858423,50.9441967,2016.0,Transit,1125.0,F
kepler-1217 b,1.91,,2.032325072,0.0,Kepler-1217,1.114,1.05,6156.0,1347.71,289.1866841,50.9375614,2016.0,Transit,1541.0,F
kepler-1219 b,3.03,,,,Kepler-1219,,2.726,6003.0,880.895,297.2158443,47.3785082,2016.0,Transit,,F
kepler-122 b,2.26,,5.76616658,,Kepler-122,1.08,1.15,6076.0,1027.45,291.1118647,39.9490248,2014.0,Transit,,F
kepler-122 c,4.66,,12.465995556,0.0,Kepler-122,1.028,0.949,6103.0,1027.45,291.1118647,39.9490248,2014.0,Transit,804.0,F
kepler-122 d,1.89,,21.5878875,,Kepler-122,1.08,1.15,6076.0,1027.45,291.1118647,39.9490248,2014.0,Transit,,F
kepler-122 e,2.38,,37.9963981,,Kepler-122,1.08,1.15,6076.0,1027.45,291.1118647,39.9490248,2014.0,Transit,,F
kepler-122 f,2.15,,56.2587885,,Kepler-122,1.08,1.15,6076.0,1027.45,291.1118647,39.9490248,2014.0,Transit Timing Variations,,F
kepler-1224 b,1.32,,13.32354078,0.0,Kepler-1224,1.194,1.218,6113.0,559.598,286.6257591,37.537313,2016.0,Transit,872.0,F
kepler-1225 b,1.82,,7.010723,0.0,Kepler-1225,1.16,1.09,6369.0,1347.52,290.6332748,40.1369671,2016.0,Transit,1069.0,F
kepler-1226 b,1.52,,17.29184,0.0,Kepler-1226,1.1,1.01,6197.0,1125.72,296.3768521,50.6214592,2016.0,Transit,748.0,F
kepler-123 b,,,17.23232894,,Kepler-123,1.25,1.32895,6338.0,1021.66,296.9985853,42.7819633,2014.0,Transit,,F
kepler-123 c,1.31,,26.6951659,0.0,Kepler-123,1.012,1.092,6086.0,1021.66,296.9985853,42.7819633,2014.0,Transit,669.0,F
kepler-1233 b,2.36,,45.1263042,0.0,Kepler-1233,1.185,1.163,6505.0,1178.7,297.3750954,46.6622201,2016.0,Transit,604.0,F
kepler-1238 b,1.57,,4.14787559,0.0,Kepler-1238,1.26,1.198,6337.0,1632.13,297.9057655,40.1628378,2016.0,Transit,1309.0,F
kepler-1239 b,1.92,,5.19103699,0.0,Kepler-1239,1.207,1.125,6321.0,2140.6,293.1273357,42.3200578,2016.0,Transit,1183.0,F
kepler-1244 b,1.35,,3.70428172,,Kepler-1244,1.46,1.77,6680.0,1075.81,282.3012505,46.5161814,2016.0,Transit,,F
kepler-1248 b,,,7.4672710454,,Kepler-1248,,1.34029,6074.93,593.026,288.0592191,51.3544564,2016.0,Transit,,F
kepler-1249 b,1.74,,24.3344939,0.0,Kepler-1249,1.045,0.967,6091.0,1904.54,296.8948517,44.3717429,2016.0,Transit,647.0,F
kepler-1256 b,1.4,,12.4127754,0.0,Kepler-1256,1.141,1.28,6453.0,891.192,291.4742443,44.6834119,2016.0,Transit,972.0,F
kepler-126 b,,,10.4957270704,,Kepler-126,1.2,1.44854,6221.0,237.401,289.3473634,44.2084445,2014.0,Transit,,F
kepler-126 d,2.716,,,,Kepler-126,,1.404,6270.0,237.401,289.3473634,44.2084445,2014.0,Transit,,F
kepler-1268 b,2.14,,40.9903986,0.0,Kepler-1268,1.085,1.147,6324.0,1840.77,287.838419,43.1531776,2016.0,Transit,610.0,F
kepler-127 b,1.46,,14.43594397,0.0,Kepler-127,1.24,1.359,6106.0,352.794,285.1899439,46.0280596,2014.0,Transit,890.0,F
kepler-127 c,,,29.39325141,,Kepler-127,1.13,1.4457,6066.19,352.794,285.1899439,46.0280596,2014.0,Transit,,F
kepler-127 d,2.668,,48.62997,0.03,Kepler-127,1.13,1.4457,6066.19,352.794,285.1899439,46.0280596,2014.0,Transit,,F
kepler-1271 b,1.2,,3.0255955,0.0,Kepler-1271,1.1,1.038,6184.0,831.991,286.3442954,37.4119347,2016.0,Transit,1351.0,F
kepler-1274 b,1.32,,6.98152703,,Kepler-1274,1.487,2.157,6198.0,614.648,284.5936858,46.4497364,2016.0,Transit,,F
kepler-1275 b,1.22,,3.656953,0.0,Kepler-1275,1.12,1.04,6269.0,1153.98,293.5004955,44.9324455,2016.0,Transit,1290.0,F
kepler-1276 b,1.09,,12.5720095,0.0,Kepler-1276,0.99,1.075,6456.0,538.481,287.8570173,40.5471909,2016.0,Transit,909.0,F
kepler-1278 b,0.77,,3.23941344,0.0,Kepler-1278,0.934,0.858,6075.0,889.426,282.9569197,42.8255589,2016.0,Transit,1213.0,F
kepler-1279 b,1.34,,23.4772553,0.0,Kepler-1279,1.046,1.121,6384.0,1494.22,288.0955917,40.365909,2016.0,Transit,738.0,F
kepler-128 b,1.2,,15.092,,Kepler-128,1.184,1.659,6072.0,396.379,282.4922622,43.9802442,2013.0,Transit,970.0,F
kepler-128 c,,,22.8030252,,Kepler-128,1.14,1.74633,6083.0,396.379,282.4922622,43.9802442,2013.0,Transit,,F
kepler-1280 b,2.836,,66.5579057,,Kepler-1280,1.18,1.943,6137.0,1486.7,293.5738933,45.3844919,2016.0,Transit,,F
kepler-1283 b,,,12.9462567,,Kepler-1283,1.15,2.58539,6120.0,2921.99,295.4623336,40.7769335,2016.0,Transit,,F
kepler-1285 b,,,14.79655777,,Kepler-1285,1.12,1.5928,6032.07,422.269,281.8353366,44.1558825,2016.0,Transit,,F
kepler-1288 b,1.84,,2.7612237,0.0,Kepler-1288,1.436,2.232,6381.0,814.078,285.7135,41.6058799,2016.0,Transit,2017.0,F
kepler-1293 b,0.92,,5.57654782,0.0,Kepler-1293,1.23,1.238,6187.0,1028.16,290.0258783,48.3359227,2016.0,Transit,1183.0,F
kepler-1298 b,,,7.128050139,,Kepler-1298,1.13,2.38684,6058.57,544.163,284.4227535,49.1061907,2016.0,Transit,,F
kepler-1300 b,,,22.24207899,,Kepler-1300,1.15,1.86373,6097.98,777.025,289.0330532,40.0869182,2016.0,Transit,,F
kepler-1307 b,1.684,,,,Kepler-1307,,0.751,6248.0,1014.62,292.8698348,46.7418679,2016.0,Transit,,F
kepler-132 b,1.07,,6.17828255,,Kepler-132,1.03,1.1,6023.0,349.549,283.23581,41.343037,2014.0,Transit,,F
kepler-1323 b,,,0.9299029692,,Kepler-1323,1.125,1.27918,6046.65,465.417,292.8722515,46.098729,2016.0,Transit,,F
kepler-1326 b,3.7,,42.35113,0.0,Kepler-1326,1.33,1.34,6858.0,698.326,296.222199,39.268942,2016.0,Transit,685.0,F
kepler-1327 b,1.9,,14.88801098,0.0,Kepler-1327,1.001,1.116,6143.0,678.069,289.0648073,50.4609183,2016.0,Transit,831.0,F
kepler-1340 b,1.55,,0.665026916,,Kepler-1340,1.27,1.42,6331.0,981.779,296.2328099,42.4727965,2016.0,Transit,,F
kepler-1343 b,2.11,,3.35183158,0.0,Kepler-1343,1.072,1.009,6208.0,1756.71,294.294483,50.725385,2016.0,Transit,1298.0,F
kepler-1344 b,1.79,,4.7683049,0.0,Kepler-1344,1.069,1.116,6237.0,853.959,287.0862799,46.9457998,2016.0,Transit,1219.0,F
kepler-1345 b,2.17,,44.6169557,0.0,Kepler-1345,1.235,1.424,6763.0,1355.02,292.4779428,46.022821,2016.0,Transit,693.0,F
kepler-1346 b,1.58,,3.40165668,,Kepler-1346,1.14,1.21,6133.0,843.701,291.841341,45.179185,2016.0,Transit,,F
kepler-135 b,1.73,,6.002551,0.0,Kepler-135,1.14,1.21,6337.0,621.855,290.4950939,38.7954956,2014.0,Transit,1177.0,F
kepler-1352 b,0.78,,1.877878538,0.0,Kepler-1352,1.017,1.115,6324.0,670.829,290.6937988,48.7014417,2016.0,Transit,1701.0,F
kepler-136 b,,,11.57890926,,Kepler-136,1.185,1.48943,6187.46,420.818,296.4673039,42.5987984,2014.0,Transit,,F
kepler-136 c,1.94,,16.39926461,0.0,Kepler-136,1.193,1.303,6156.0,420.818,296.4673039,42.5987984,2014.0,Transit,847.0,F
kepler-1360 b,2.2,,40.5286413,0.0,Kepler-1360,1.237,1.155,6269.0,1516.27,300.3440482,45.6231826,2016.0,Transit,597.0,F
kepler-1364 b,1.94,,13.32196237,0.0,Kepler-1364,1.411,1.582,6982.0,1056.9,295.1521334,49.5876179,2016.0,Transit,1104.0,F
kepler-1369 b,2.99,,25.873148,0.0,Kepler-1369,1.048,1.093,6036.0,1236.56,285.7972604,40.9361923,2016.0,Transit,667.0,F
kepler-1370 b,2.035,,20.2641684,,Kepler-1370,1.271,1.466,6190.0,1004.1,284.5656897,41.7784781,2016.0,Transit,,F
kepler-1370 c,1.382,,7.44142113,,Kepler-1370,1.271,1.466,6190.0,1004.1,284.5656897,41.7784781,2016.0,Transit,,F
kepler-1373 b,,,1.291233083,,Kepler-1373,1.25,2.02214,6336.0,1699.46,285.7520229,39.2491731,2016.0,Transit,,F
kepler-1375 b,1.21,,3.3004192,0.0,Kepler-1375,1.073,1.207,6277.0,1430.84,296.2935173,43.4032189,2016.0,Transit,1442.0,F
kepler-1381 b,2.41,,25.3842686,0.0,Kepler-1381,1.067,0.994,6137.0,1197.04,287.5357911,48.727783,2016.0,Transit,649.0,F
kepler-1382 b,1.08,,16.3583055,0.0,Kepler-1382,1.111,1.007,6046.0,738.261,295.3774182,39.0480365,2016.0,Transit,740.0,F
kepler-1383 b,1.16,,13.9093583,0.0,Kepler-1383,0.932,1.194,6279.0,1027.21,297.9447714,42.1918449,2016.0,Transit,910.0,F
kepler-1394 b,0.77,,3.937713,0.0,Kepler-1394,1.32,1.55,6717.0,640.409,283.4532068,45.0840729,2016.0,Transit,1585.0,F
kepler-1395 b,1.18,,3.78470649,0.0,Kepler-1395,1.302,1.95,6461.0,492.894,292.3374945,47.6641732,2016.0,Transit,1747.0,F
kepler-1397 b,1.61,,47.4497134,0.0,Kepler-1397,1.042,1.126,6007.0,1198.25,299.6758812,47.0758234,2016.0,Transit,551.0,F
kepler-1398 c,1.03,,4.13827595,,Kepler-1398,1.13,1.18,6126.0,852.204,294.8661073,48.6389923,2016.0,Transit,,F
kepler-1399 b,1.31,,1.638653058,0.0,Kepler-1399,1.039,0.981,6119.0,1385.7,293.3116962,46.0416516,2016.0,Transit,1609.0,F
kepler-14 b,12.621334,2440.9344,6.790123,,Kepler-14,1.318,2.09,6395.0,,287.708814,47.33305,2011.0,Transit,1605.0,F
kepler-140 b,,,3.254277742,,Kepler-140,1.15,1.19153,6108.41,583.859,287.3694056,46.7681473,2014.0,Transit,,F
kepler-140 c,1.694,,91.3515867,,Kepler-140,1.044,1.172,6024.0,583.859,287.3694056,46.7681473,2014.0,Transit,,F
kepler-1401 b,1.37,,11.20066445,0.0,Kepler-1401,0.982,0.898,6038.0,1425.43,287.4660334,40.75842,2016.0,Transit,808.0,F
kepler-1403 b,,,5.19492747,,Kepler-1403,1.11,1.41138,6019.0,2163.9,290.8676391,38.9600779,2016.0,Transit,,F
kepler-1407 b,2.16,,20.0711504,0.0,Kepler-1407,1.101,1.122,6086.0,1396.41,283.9424274,41.4715535,2016.0,Transit,736.0,F
kepler-1408 b,,,2.99792926,,Kepler-1408,1.12,1.77996,6037.31,535.048,282.6998783,45.4257884,2016.0,Transit,,F
kepler-1421 b,0.93,,6.9131112,,Kepler-1421,1.25,1.42,6335.0,783.401,286.5806115,48.5442312,2016.0,Transit,,F
kepler-1422 b,2.02,,18.6051942,,Kepler-1422,1.15,1.23,6194.0,2465.84,293.8902214,48.3360926,2016.0,Transit,,F
kepler-1429 b,1.19,,4.48487493,0.0,Kepler-1429,1.093,1.033,6210.0,1214.09,285.3662532,49.0448172,2016.0,Transit,1188.0,F
kepler-143 b,2.22,,16.00754,0.0,Kepler-143,1.008,1.06,6002.0,809.467,298.0676519,49.412541,2014.0,Transit,772.0,F
kepler-143 c,2.36,,27.08247084,0.0,Kepler-143,0.987,1.037,6010.0,809.467,298.0676519,49.412541,2014.0,Transit,644.0,F
kepler-1432 b,2.0,,23.91103,0.0,Kepler-1432,1.14,1.07,6325.0,2171.87,295.5241011,49.8295211,2016.0,Transit,701.0,F
kepler-1433 b,1.29,,4.135906,0.0,Kepler-1433,1.08,0.99,6152.0,,287.3634559,49.4568649,2016.0,Transit,1184.0,F
kepler-1434 b,,,8.05337912,,Kepler-1434,1.13,2.44642,6062.77,775.529,295.5384415,51.2030002,2016.0,Transit,,F
kepler-1435 b,,,4.4534236845,,Kepler-1435,1.26,1.41209,6360.19,704.211,291.1732806,44.9210836,2016.0,Transit,,F
kepler-144 b,1.61,,5.88528169,,Kepler-144,1.24,1.47,6274.0,384.917,281.9156128,42.7755535,2014.0,Transit,,F
kepler-144 c,1.309,,,,Kepler-144,,1.178,6182.0,384.917,281.9156128,42.7755535,2014.0,Transit,,F
